,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
453730,2015,2015,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.7,32.7,,,31.9,33.5,Overall,Overall,,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453736,2019,2019,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.8,33.8,,,31.0,36.6,Overall,Overall,,POINT (-147.72205903599973 64.84507995700051),2,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453740,2014,2014,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-157.85774940299973 21.304850435000446),15,DIS,DIS1_0,CRDPREV,RACE,BLK
453742,2016,2016,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,46.2,46.2,,,44.7,47.6,Gender,Male,,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,GENDER,GENM
453743,2017,2017,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,26.5,26.5,,,20.3,32.7,Race/Ethnicity,Hispanic,,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,RACE,HIS
453746,2014,2014,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.9,41.9,,,40.0,43.8,Race/Ethnicity,"Black, non-Hispanic",,POINT (-82.40426005599966 40.06021014100048),39,DIS,DIS1_0,CRDPREV,RACE,BLK
453751,2016,2016,WV,West Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.9,40.9,,,22.2,59.6,Race/Ethnicity,Hispanic,,POINT (-80.71264013499967 38.66551020200046),54,DIS,DIS1_0,CRDPREV,RACE,HIS
453753,2016,2016,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.5,30.5,,,29.4,31.7,Gender,Female,,POINT (-106.13361092099967 38.843840757000464),8,DIS,DIS1_0,CRDPREV,GENDER,GENF
453755,2010,2010,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.2,35.2,,,35.0,35.3,Gender,Male,,,59,DIS,DIS1_0,CRDPREV,GENDER,GENM
453758,2011,2011,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,RACE,ASN
453760,2017,2017,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.4,36.4,,,27.6,45.2,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,RACE,ASN
453761,2014,2014,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.3,32.3,,,31.4,33.2,Gender,Male,,POINT (-89.81637074199966 44.39319117400049),55,DIS,DIS1_0,CRDPREV,GENDER,GENM
453766,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.6,38.6,,,34.9,42.4,Gender,Female,,POINT (-147.72205903599973 64.84507995700051),2,DIS,DIS1_0,CRDPREV,GENDER,GENF
453768,2011,2011,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.7,41.7,,,40.4,43.0,Gender,Female,,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,GENDER,GENF
453769,2014,2014,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.9,40.9,,,39.3,42.4,Race/Ethnicity,Hispanic,,POINT (-75.54397042699964 42.82700103200045),36,DIS,DIS1_0,CRDPREV,RACE,HIS
453771,2011,2011,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,49.8,49.8,,,47.9,51.7,Race/Ethnicity,"Black, non-Hispanic",,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS1_0,CRDPREV,RACE,BLK
453774,2011,2011,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.5,42.5,,,41.6,43.4,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453783,2013,2013,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,RACE,AIAN
453788,2015,2015,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.4,43.4,,,41.9,44.9,Race/Ethnicity,"Black, non-Hispanic",,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS1_0,CRDPREV,RACE,BLK
453789,2018,2018,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,24.9,24.9,,,23.0,26.8,Race/Ethnicity,Hispanic,,POINT (-88.99771017799969 40.48501028300046),17,DIS,DIS1_0,CRDPREV,RACE,HIS
453791,2014,2014,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,RACE,AIAN
453812,2016,2016,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.2,40.2,,,38.4,42.0,Gender,Male,,POINT (-106.24058098499967 34.52088095200048),35,DIS,DIS1_0,CRDPREV,GENDER,GENM
453818,2010,2010,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,52.0,52.0,,,42.7,61.3,Race/Ethnicity,American Indian or Alaska Native,,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,RACE,AIAN
453827,2014,2014,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.8,34.8,,,34.4,35.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.99999953799971 37.63864012300047),6,DIS,DIS1_0,CRDPREV,RACE,WHT
453830,2016,2016,MT,Montana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.8,41.8,,,26.5,57.1,Race/Ethnicity,Hispanic,,POINT (-109.42442064499971 47.06652897200047),30,DIS,DIS1_0,CRDPREV,RACE,HIS
453831,2016,2016,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,23.2,23.2,,,15.5,30.9,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,RACE,ASN
453843,2018,2018,VT,Vermont,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.0,33.0,,,31.3,34.7,Gender,Male,,POINT (-72.51764079099962 43.62538123900049),50,DIS,DIS1_0,CRDPREV,GENDER,GENM
453851,2016,2016,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,29.5,29.5,,,28.6,30.5,Gender,Male,,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,GENDER,GENM
453862,2019,2019,SC,South Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.0,34.0,,,33.1,34.9,Overall,Overall,,POINT (-81.04537120699968 33.998821303000454),45,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453863,2012,2012,WV,West Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,45.0,45.0,,,21.7,68.2,Race/Ethnicity,Hispanic,,POINT (-80.71264013499967 38.66551020200046),54,DIS,DIS1_0,CRDPREV,RACE,HIS
453864,2018,2018,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.9,31.9,,,31.4,32.4,Gender,Male,,POINT (-120.99999953799971 37.63864012300047),6,DIS,DIS1_0,CRDPREV,GENDER,GENM
453866,2010,2010,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.1,41.1,,,39.8,42.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,DIS,DIS1_0,CRDPREV,RACE,WHT
453874,2016,2016,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.1,39.1,,,37.6,40.6,Race/Ethnicity,"Black, non-Hispanic",,POINT (-88.99771017799969 40.48501028300046),17,DIS,DIS1_0,CRDPREV,RACE,BLK
453881,2012,2012,IN,Indiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.6,35.6,,,34.8,36.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.14996019399968 39.766910452000445),18,DIS,DIS1_0,CRDPREV,RACE,WHT
453885,2017,2017,SC,South Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.1,42.1,,,40.4,43.8,Race/Ethnicity,"Black, non-Hispanic",,POINT (-81.04537120699968 33.998821303000454),45,DIS,DIS1_0,CRDPREV,RACE,BLK
453889,2015,2015,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-89.81637074199966 44.39319117400049),55,DIS,DIS1_0,CRDPREV,RACE,AIAN
453892,2011,2011,OR,Oregon,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.5,37.5,,,36.5,38.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,DIS,DIS1_0,CRDPREV,RACE,WHT
453903,2012,2012,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,44.7,44.7,,,29.8,59.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,RACE,WHT
453905,2016,2016,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.1,34.1,,,33.4,34.8,Gender,Female,,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,GENDER,GENF
453909,2014,2014,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.6,36.6,,,34.0,39.2,Overall,Overall,,POINT (-77.036871 38.907192),11,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453910,2012,2012,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,RACE,BLK
453911,2010,2010,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,25.3,25.3,,,21.3,29.3,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,RACE,ASN
453912,2015,2015,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.2,41.2,,,31.2,51.2,Race/Ethnicity,American Indian or Alaska Native,,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,RACE,AIAN
453916,2010,2010,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.6,38.6,,,36.7,40.5,Gender,Female,,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,GENDER,GENF
453917,2018,2018,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,49.0,49.0,,,47.7,50.3,Gender,Female,,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,GENDER,GENF
453929,2017,2017,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.4,30.4,,,28.4,32.4,Overall,Overall,,POINT (-100.11842104899966 47.47531977900047),38,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453934,2015,2015,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.6,42.6,,,41.4,43.8,Overall,Overall,,POINT (-89.53803082499968 32.745510099000455),28,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453938,2011,2011,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.6,34.6,,,32.1,37.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,RACE,WHT
453939,2014,2014,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.9,33.9,,,31.9,35.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-100.11842104899966 47.47531977900047),38,DIS,DIS1_0,CRDPREV,RACE,WHT
453950,2013,2013,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.1,37.1,,,36.4,37.8,Overall,Overall,,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453952,2016,2016,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,RACE,AIAN
453954,2010,2010,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.2,31.2,,,28.1,34.2,Race/Ethnicity,Hispanic,,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,RACE,HIS
453959,2014,2014,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.3,41.3,,,39.7,42.9,Race/Ethnicity,"Black, non-Hispanic",,POINT (-120.99999953799971 37.63864012300047),6,DIS,DIS1_0,CRDPREV,RACE,BLK
453969,2016,2016,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,28.6,28.6,,,20.8,36.3,Race/Ethnicity,Hispanic,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS1_0,CRDPREV,RACE,HIS
453971,2017,2017,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.2,31.2,,,30.4,32.0,Overall,Overall,,POINT (-76.60926011099963 39.29058096400047),24,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453973,2010,2010,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.0,43.0,,,31.8,54.1,Race/Ethnicity,Hispanic,,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,RACE,HIS
453976,2015,2015,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,29.4,29.4,,,23.2,35.6,Race/Ethnicity,Hispanic,,POINT (-83.62758034599966 32.83968109300048),13,DIS,DIS1_0,CRDPREV,RACE,HIS
453977,2015,2015,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.0,30.0,,,25.3,34.7,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,RACE,ASN
453980,2014,2014,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.1,43.1,,,42.1,44.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,RACE,WHT
453983,2016,2016,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-75.54397042699964 42.82700103200045),36,DIS,DIS1_0,CRDPREV,RACE,AIAN
453987,2010,2010,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.8,41.8,,,41.0,42.6,Overall,Overall,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS1_0,CRDPREV,OVERALL,OVR
453992,2013,2013,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-72.64984095199964 41.56266102000046),9,DIS,DIS1_0,CRDPREV,RACE,AIAN
453993,2015,2015,OR,Oregon,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.4,37.4,,,36.6,38.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,DIS,DIS1_0,CRDPREV,RACE,WHT
453994,2011,2011,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.5,40.5,,,36.3,44.6,Gender,Female,,POINT (-147.72205903599973 64.84507995700051),2,DIS,DIS1_0,CRDPREV,GENDER,GENF
454002,2012,2012,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.6,36.6,,,36.0,37.2,Overall,Overall,,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,OVERALL,OVR
454003,2018,2018,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.2,37.2,,,36.8,37.7,Race/Ethnicity,Hispanic,,,59,DIS,DIS1_0,CRDPREV,RACE,HIS
454007,2012,2012,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,26.8,26.8,,,23.4,30.2,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-81.92896053899966 28.932040377000476),12,DIS,DIS1_0,CRDPREV,RACE,ASN
454008,2019,2019,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.1,39.1,,,37.2,41.0,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,DIS,DIS1_0,CRDPREV,GENDER,GENM
454010,2018,2018,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,44.0,44.0,,,40.6,47.4,Race/Ethnicity,Hispanic,,POINT (-77.86070029399963 40.79373015200048),42,DIS,DIS1_0,CRDPREV,RACE,HIS
454012,2019,2019,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.6,34.6,,,33.2,36.0,Overall,Overall,,POINT (-114.3637300419997 43.682630005000476),16,DIS,DIS1_0,CRDPREV,OVERALL,OVR
454014,2010,2010,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.1,38.1,,,37.0,39.1,Gender,Female,,POINT (-120.47001078999972 47.52227862900048),53,DIS,DIS1_0,CRDPREV,GENDER,GENF
454016,2017,2017,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.0,41.0,,,36.6,45.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,RACE,BLK
454021,2010,2010,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.5,32.5,,,31.8,33.2,Overall,Overall,,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,OVERALL,OVR
454023,2015,2015,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,48.8,48.8,,,45.1,52.5,Race/Ethnicity,American Indian or Alaska Native,,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,RACE,AIAN
454024,2016,2016,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,RACE,AIAN
454030,2013,2013,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.1,34.1,,,32.8,35.3,Gender,Male,,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,GENDER,GENM
454044,2013,2013,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.4,31.4,,,28.9,33.9,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS1_0,CRDPREV,RACE,ASN
454045,2014,2014,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,RACE,AIAN
454050,2018,2018,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.9,33.9,,,33.1,34.7,Gender,Male,,POINT (-82.40426005599966 40.06021014100048),39,DIS,DIS1_0,CRDPREV,GENDER,GENM
454051,2017,2017,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,28.2,28.2,,,27.0,29.3,Gender,Male,,POINT (-72.64984095199964 41.56266102000046),9,DIS,DIS1_0,CRDPREV,GENDER,GENM
454053,2017,2017,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.1,37.1,,,36.3,37.9,Overall,Overall,,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,OVERALL,OVR
454055,2016,2016,MI,Michigan,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.8,34.8,,,34.3,35.3,Overall,Overall,,POINT (-84.71439026999968 44.6613195430005),26,DIS,DIS1_0,CRDPREV,OVERALL,OVR
